State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Temperature,Precipitaion,Humidity,Soil_Type
Maharashtra,DHULE,2006,Rabi       ,Jowar,9200,11100,22.9996,1.1432,23,Silty
Maharashtra,DHULE,2006,Rabi       ,Maize,600,1200,22.9996,1.1432,23,Silty
Maharashtra,DHULE,2006,Rabi       ,Wheat,28000,44100,22.9996,1.1432,23,Silty
Maharashtra,DHULE,2006,Summer     ,Groundnut,5600,6500,22.9996,1.1432,23,Silty
Maharashtra,DHULE,2006,Summer     ,Maize,500,500,22.9996,1.1432,23,Silty
Maharashtra,DHULE,2007,Kharif     ,Arhar/Tur,97,77,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Kharif     ,Bajra,1045,1191,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Kharif     ,Castor seed,8,4,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Kharif     ,Cotton(lint),1151,2523,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Kharif     ,Groundnut,357,294,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Kharif     ,Jowar,285,563,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Kharif     ,Maize,347,865,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Kharif     ,Moong(Green Gram),258,135,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Kharif     ,Ragi,30,29,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Kharif     ,Rice,44,35,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Kharif     ,Sesamum,108,45,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Kharif     ,Soyabean,54,80,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Kharif     ,Sunflower,1,1,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Kharif     ,Urad,123,77,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Rabi       ,Gram,250,279,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Rabi       ,Jowar,85,142,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Rabi       ,Maize,8,25,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Rabi       ,Rapeseed &Mustard,1,1,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Rabi       ,Wheat,360,862,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Summer     ,Groundnut,107,140,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Summer     ,Maize,4,5,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2007,Whole Year ,Sugarcane,128,8201,23.0222,13.4654,50,Silty
Maharashtra,DHULE,2008,Kharif     ,Arhar/Tur,7900,3700,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Kharif     ,Bajra,124700,49600,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Kharif     ,Castor seed,200,100,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Kharif     ,Cotton(lint),110700,73100,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Kharif     ,Groundnut,23100,8500,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Kharif     ,Jowar,20900,13400,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Kharif     ,Maize,32300,43700,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Kharif     ,Moong(Green Gram),17900,2900,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Kharif     ,Niger seed,100,100,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Kharif     ,Ragi,3000,1700,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Kharif     ,Rice,5400,3000,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Kharif     ,Sesamum,5200,800,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Kharif     ,Soyabean,14600,10600,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Kharif     ,Sugarcane,7900,442800,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Kharif     ,Sunflower,100,100,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Kharif     ,Urad,7600,1000,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Rabi       ,Gram,13100,10400,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Rabi       ,Jowar,8300,10200,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Rabi       ,Maize,9,28,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Rabi       ,Wheat,21300,36500,22.546,2.6158,47,Silty
Maharashtra,DHULE,2008,Whole Year ,Sugarcane,7900,442800,22.546,2.6158,47,Silty
Maharashtra,DHULE,2009,Kharif     ,Arhar/Tur,7200,4300,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Kharif     ,Bajra,104900,99800,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Kharif     ,Castor seed,300,100,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Kharif     ,Cotton(lint),129300,197700,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Kharif     ,Groundnut,21600,16700,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Kharif     ,Jowar,24700,30000,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Kharif     ,Maize,37900,85300,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Kharif     ,Moong(Green Gram),20300,9700,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Kharif     ,Ragi,2600,1600,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Kharif     ,Rice,4900,2400,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Kharif     ,Sesamum,4300,1100,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Kharif     ,Soyabean,19900,18600,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Kharif     ,Sugarcane,4600,350400,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Kharif     ,Sunflower,100,42,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Kharif     ,Urad,7800,3000,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Rabi       ,Gram,20800,21600,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Rabi       ,Jowar,10200,13100,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Rabi       ,Maize,2100,6500,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2009,Rabi       ,Wheat,28800,59100,22.32145,7.5798,30,Silty
Maharashtra,DHULE,2010,Kharif     ,Arhar/Tur,9200,8200,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Kharif     ,Bajra,109400,171300,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Kharif     ,Castor seed,100,40,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Kharif     ,Cotton(lint),133100,335900,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Kharif     ,Groundnut,21100,27900,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Kharif     ,Jowar,24500,53900,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Kharif     ,Maize,46000,156500,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Kharif     ,Moong(Green Gram),20600,20200,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Kharif     ,Ragi,3000,3600,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Kharif     ,Rice,5000,6700,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Kharif     ,Sesamum,3800,1800,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Kharif     ,Soyabean,21100,47100,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Kharif     ,Sugarcane,5300,442600,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Kharif     ,Urad,10200,9700,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Rabi       ,Gram,22600,20000,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Rabi       ,Jowar,9700,16100,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Rabi       ,Maize,2200,7200,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Rabi       ,Rapeseed &Mustard,500,200,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2010,Rabi       ,Wheat,30300,65300,22.6878,7.9932,24,Silty
Maharashtra,DHULE,2011,Kharif     ,Arhar/Tur,7500,4400,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Kharif     ,Bajra,112500,123200,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Kharif     ,Cotton(lint),156200,270100,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Kharif     ,Groundnut,14600,11700,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Kharif     ,Jowar,22000,34500,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Kharif     ,Maize,52700,128400,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Kharif     ,Moong(Green Gram),18100,7400,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Kharif     ,Other Kharif pulses,1100,500,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Kharif     ,Ragi,800,600,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Kharif     ,Rice,7900,5300,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Kharif     ,Sesamum,1900,700,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Kharif     ,Soyabean,11000,17700,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Kharif     ,Urad,5500,2800,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Rabi       ,Gram,25300,22900,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Rabi       ,Jowar,10500,12900,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Rabi       ,Maize,2400,7600,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Rabi       ,Other  Rabi pulses,600,200,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Rabi       ,Rapeseed &Mustard,1600,600,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Rabi       ,Wheat,34300,78600,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Summer     ,Groundnut,5200,7200,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Summer     ,Maize,2100,2400,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2011,Whole Year ,Sugarcane,5200,359600,22.7865,10.8172,51,Silty
Maharashtra,DHULE,2012,Kharif     ,Arhar/Tur,8200,4000,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Kharif     ,Bajra,130800,116100,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Kharif     ,Castor seed,400,40,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Kharif     ,Cotton(lint),160500,260200,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Kharif     ,Groundnut,15100,10700,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Kharif     ,Jowar,20400,31900,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Kharif     ,Maize,61800,159700,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Kharif     ,Moong(Green Gram),17000,8600,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Kharif     ,Other Kharif pulses,2200,600,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Kharif     ,Ragi,800,1100,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Kharif     ,Rice,7700,7400,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Kharif     ,Sesamum,2000,1100,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Kharif     ,Soyabean,11400,18300,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Kharif     ,Urad,5300,2600,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Rabi       ,Gram,37000,32300,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Rabi       ,Jowar,16000,18100,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Rabi       ,Maize,2500,7700,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Rabi       ,Other  Rabi pulses,400,200,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Rabi       ,Wheat,37500,82400,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Summer     ,Groundnut,5100,7500,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Summer     ,Maize,800,900,22.647,17.6784,36,Silty
Maharashtra,DHULE,2012,Whole Year ,Sugarcane,5300,434100,22.647,17.6784,36,Silty
Maharashtra,DHULE,2013,Kharif     ,Arhar/Tur,9000,7500,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Kharif     ,Bajra,99900,132900,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Kharif     ,Cotton(lint),173200,432700,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Kharif     ,Groundnut,14800,14100,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Kharif     ,Jowar,19700,35100,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Kharif     ,Maize,82100,265100,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Kharif     ,Moong(Green Gram),17000,7700,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Kharif     ,Other Kharif pulses,3300,1000,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Kharif     ,Ragi,800,1300,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Kharif     ,Rice,7700,9700,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Kharif     ,Sesamum,2700,600,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Kharif     ,Soyabean,12000,16200,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Kharif     ,Sunflower,100,100,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Kharif     ,Urad,6000,3400,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Rabi       ,Gram,42300,53260,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Rabi       ,Jowar,19200,26700,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Rabi       ,Maize,2900,5900,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Rabi       ,Other  Rabi pulses,700,400,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Rabi       ,Wheat,47200,77500,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Summer     ,Groundnut,5100,9600,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Summer     ,Maize,900,1000,22.789,17.622,35,Silty
Maharashtra,DHULE,2013,Whole Year ,Sugarcane,6500,536900,22.789,17.622,35,Silty
Maharashtra,DHULE,2014,Kharif     ,Arhar/Tur,11600,5200,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Kharif     ,Bajra,116800,97500,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Kharif     ,Castor seed,400,100,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Kharif     ,Cotton(lint),209900,258200,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Kharif     ,Groundnut,15100,9100,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Kharif     ,Jowar,19800,23500,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Kharif     ,Maize,89600,178200,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Kharif     ,Moong(Green Gram),18400,6500,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Kharif     ,Other Kharif pulses,1600,600,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Kharif     ,Ragi,1000,1300,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Kharif     ,Rice,100,0,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Kharif     ,Sesamum,2800,900,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Kharif     ,Soyabean,15500,20000,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Rabi       ,Gram,22300,17800,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Rabi       ,Jowar,11000,14800,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Rabi       ,Maize,10400,37400,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Rabi       ,Other  Rabi pulses,900,200,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Rabi       ,Wheat,36000,65700,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Summer     ,Groundnut,5200,8500,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Summer     ,Maize,600,600,22.985,13.9788,51,Silty
Maharashtra,DHULE,2014,Whole Year ,Sugarcane,7000,438400,22.985,13.9788,51,Silty
Maharashtra,GADCHIROLI,1997,Kharif     ,Arhar/Tur,2100,600,22.3124,21.2754,38,Loamy
Maharashtra,GADCHIROLI,1997,Kharif     ,Gram,3600,800,22.3124,21.2754,38,Loamy
Maharashtra,GADCHIROLI,1997,Kharif     ,Jowar,100,100,22.3124,21.2754,38,Loamy
Maharashtra,GADCHIROLI,1997,Kharif     ,Maize,1800,1600,22.3124,21.2754,38,Loamy
Maharashtra,GADCHIROLI,1997,Kharif     ,Moong(Green Gram),100,100,22.3124,21.2754,38,Loamy
Maharashtra,GADCHIROLI,1997,Kharif     ,Pulses total,49,17,22.3124,21.2754,38,Loamy
Maharashtra,GADCHIROLI,1997,Kharif     ,Rice,135300,148300,22.3124,21.2754,38,Loamy
Maharashtra,GADCHIROLI,1997,Kharif     ,Total foodgrain,1436,1526,22.3124,21.2754,38,Loamy
Maharashtra,GADCHIROLI,1997,Kharif     ,Urad,200,100,22.3124,21.2754,38,Loamy
Maharashtra,GADCHIROLI,1997,Rabi       ,Jowar,18200,5900,22.3124,21.2754,38,Loamy
Maharashtra,GADCHIROLI,1997,Rabi       ,Maize,800,700,22.3124,21.2754,38,Loamy
Maharashtra,GADCHIROLI,1997,Rabi       ,Wheat,1400,1000,22.3124,21.2754,38,Loamy
Maharashtra,GADCHIROLI,1997,Summer     ,Rice,25,29,22.3124,21.2754,38,Loamy
Maharashtra,GADCHIROLI,1998,Kharif     ,Arhar/Tur,1800,1300,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Kharif     ,Jowar,100,100,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Kharif     ,Maize,3000,5700,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Kharif     ,Moong(Green Gram),100,100,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Kharif     ,Other Cereals & Millets,200,200,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Kharif     ,Other Kharif pulses,3200,1300,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Kharif     ,Rice,138300,154100,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Kharif     ,Sesamum,600,200,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Kharif     ,Soyabean,1400,1700,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Kharif     ,Urad,100,100,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Rabi       ,Gram,3500,2000,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Rabi       ,Jowar,15200,4200,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Rabi       ,Linseed,4400,800,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Rabi       ,Other  Rabi pulses,17500,6400,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Rabi       ,Rapeseed &Mustard,300,100,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Rabi       ,Safflower,100,100,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Rabi       ,Sesamum,2600,400,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Rabi       ,Sunflower,500,200,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Rabi       ,Wheat,1300,1200,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Summer     ,Groundnut,100,100,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1998,Summer     ,Rice,4800,7100,22.514,5.9784,44,Loamy
Maharashtra,GADCHIROLI,1999,Kharif     ,Arhar/Tur,1800,1700,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Kharif     ,Maize,3000,3900,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Kharif     ,Moong(Green Gram),100,100,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Kharif     ,Other Kharif pulses,500,100,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Kharif     ,Rice,139400,190100,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Kharif     ,Sesamum,600,200,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Kharif     ,Small millets,1300,1000,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Kharif     ,Soyabean,1600,1700,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Kharif     ,Urad,100,100,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Rabi       ,Gram,3600,1600,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Rabi       ,Jowar,13100,5000,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Rabi       ,Linseed,4500,900,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Rabi       ,Other  Rabi pulses,21300,10200,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Rabi       ,Rapeseed &Mustard,100,100,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Rabi       ,Sesamum,1200,400,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Rabi       ,Sunflower,200,100,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Rabi       ,Wheat,1000,600,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,1999,Summer     ,Rice,5400,10200,22.617,1.308,44,Loamy
Maharashtra,GADCHIROLI,2000,Kharif     ,Arhar/Tur,1600,1200,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Kharif     ,Maize,2700,3600,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Kharif     ,Moong(Green Gram),100,100,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Kharif     ,Other Kharif pulses,1900,700,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Kharif     ,Rice,138400,107300,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Kharif     ,Sesamum,600,100,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Kharif     ,Small millets,1200,800,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Kharif     ,Soyabean,1800,1800,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Kharif     ,Urad,100,100,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Rabi       ,Gram,8100,4100,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Rabi       ,Jowar,9900,3300,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Rabi       ,Linseed,2400,600,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Rabi       ,Maize,200,200,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Rabi       ,Other  Rabi pulses,10200,3900,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Rabi       ,Rapeseed &Mustard,300,100,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Rabi       ,Sesamum,1300,400,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Rabi       ,Sunflower,100,100,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Rabi       ,Wheat,1000,600,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2000,Summer     ,Rice,2400,2800,22.459,5.9785,32,Loamy
Maharashtra,GADCHIROLI,2001,Kharif     ,Arhar/Tur,1500,1600,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Kharif     ,Maize,2000,5200,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Kharif     ,Moong(Green Gram),100,100,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Kharif     ,Other Kharif pulses,900,200,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Kharif     ,Rice,142100,163800,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Kharif     ,Sesamum,600,200,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Kharif     ,Small millets,600,400,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Kharif     ,Soyabean,2200,2600,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Kharif     ,Urad,100,100,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Rabi       ,Gram,2300,1400,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Rabi       ,Jowar,8800,3900,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Rabi       ,Linseed,100,100,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Rabi       ,Maize,200,400,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Rabi       ,Other  Rabi pulses,13200,6600,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Rabi       ,Rapeseed &Mustard,1700,300,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Rabi       ,Sesamum,1400,300,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Rabi       ,Small millets,1300,600,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Rabi       ,Sunflower,100,100,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Rabi       ,Wheat,1000,800,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2001,Summer     ,Rice,3000,4900,24.3958,49.9568,39,Loamy
Maharashtra,GADCHIROLI,2002,Kharif     ,Arhar/Tur,1700,1500,24.499,23.9216,31,Loamy
Maharashtra,GADCHIROLI,2002,Kharif     ,Cotton(lint),400,400,24.499,23.9216,31,Loamy
Maharashtra,GADCHIROLI,2002,Kharif     ,Maize,2100,4300,24.499,23.9216,31,Loamy
Maharashtra,GADCHIROLI,2002,Kharif     ,Moong(Green Gram),200,100,24.499,23.9216,31,Loamy
Maharashtra,GADCHIROLI,2002,Kharif     ,Other Kharif pulses,1200,300,24.499,23.9216,31,Loamy
Maharashtra,GADCHIROLI,2002,Kharif     ,Rice,142600,74900,24.499,23.9216,31,Loamy
Maharashtra,GADCHIROLI,2002,Kharif     ,Sesamum,600,100,24.499,23.9216,31,Loamy
Maharashtra,GADCHIROLI,2002,Kharif     ,Small millets,200,100,24.499,23.9216,31,Loamy
Maharashtra,GADCHIROLI,2002,Kharif     ,Soyabean,2800,2500,24.499,23.9216,31,Loamy
Maharashtra,GADCHIROLI,2002,Kharif     ,Urad,100,100,24.499,23.9216,31,Loamy
Maharashtra,GADCHIROLI,2002,Rabi       ,Gram,2200,900,24.499,23.9216,31,Loamy
Maharashtra,GADCHIROLI,2002,Rabi       ,Jowar,7200,2400,24.499,23.9216,31,Loamy
